Here log for real horse accelerometer data. Accelerometer located on halter on the horse head,
between ears. Here 3 sets - 10 steps, 7 steps and 15 steps.
z - vertical axis, x - from left to right side of the horse, y - from head to tale. 
ax,ay,az - accelerometer data, gx,gy,gz - gyroscope data. ts - timestamp in milliseconds real gyroscope data multiplyed by 10 000
frequency - 10 Hz

----------------------------------------------------------------------------



I am alive! enter command>

Starting measure, name: alaska10715


ax;ay;az;gx;gy;gz;ts

28,48,1016,-32112,-25987,11025,23487
0,24,1032,26074,-6475,14612,23581
8,48,1044,-17062,-11287,4812,23675
8,24,1032,2712,-15400,-1050,23770
20,40,1016,-2887,-21175,2625,23864
12,36,1016,-6562,-8225,0,23958
4,36,1028,-11987,-12950,1925,24053
4,32,1036,-16012,-24849,7000,24147
16,24,1040,-11112,-16887,6737,24241
8,32,1040,-262,-21962,-4725,24335
20,44,1028,1050,-31237,-4900,24429
40,36,1032,-16450,-13825,-5512,24523
24,40,1024,-6650,-17500,-262,24617
24,36,1028,-4637,-16537,-9362,24711
24,40,1024,-2012,-12775,-9800,24805
16,32,1036,-6737,-20912,-9187,24899
24,28,1032,-3237,-17675,-14262,24993
32,28,1040,-5862,-18812,-5600,25087
12,32,1028,-7000,-18812,-2362,25181
52,40,1020,-14087,-11112,-4637,25275
4,8,1036,-3850,-16625,350,25369
40,16,1052,4812,-25200,-12250,25463
36,28,1020,-3237,-9887,7612,25557
28,44,1024,-5250,-2362,-1662,25651
20,32,1012,-12687,-15487,-9625,25745
48,40,1024,-13037,-10762,14962,25839
28,32,1032,-7525,-7000,-2186,25933
36,20,1040,3412,10412,-86,26027
28,28,1048,-4812,23800,1051,26120
20,4,1036,23275,-16974,6476,26214
12,40,1032,16450,-4111,-6124,26308
-40,32,1040,1400,2975,-18199,26402
-28,40,1040,-10937,17061,24937,26496
16,32,1044,30361,7961,8400,26590
40,16,1036,-14437,-26687,6912,26684
40,28,1024,11637,-8662,20825,26778
12,40,1024,-19950,-7000,21962,26965
20,12,1036,-18200,10062,-31236,27059
4,24,1032,-11375,4287,-23274,27153
-8,20,1020,-4287,-21875,-25374,27247
12,24,1036,-17412,24761,-4986,27341
28,16,1028,-28175,-21525,-20386,27435
40,8,1040,-19600,-18287,-16974,27529
32,0,1036,3062,31236,-11024,27623
-8,12,1044,-2537,-1,-16361,27717
24,12,1076,-32200,-21964,-3239,27811
60,-12,1040,-22225,15835,14261,27905
164,-20,1004,-12161,-18375,-31326,27999
100,12,1012,11726,10850,-439,28093
56,20,1024,-16974,5600,7261,28186
56,32,1044,2014,20036,-28875,28374
28,56,1044,31676,-31851,-19250,28467
76,96,1036,18289,-3589,32199,28561
116,152,1000,7175,-28525,-23275,28655
104,116,992,26336,9975,437,28748
96,100,992,22486,19075,700,28842
88,100,1012,-26862,-3325,-23362,28936
80,80,1032,-7700,32549,28610,29030
112,68,1032,787,-8225,17324,29124
84,84,1040,-8050,26249,5949,29217
100,76,1028,-7087,-29575,25635,29311
124,92,1016,-17500,-15050,-9014,29405
100,88,996,-17937,-17937,-24937,29498
120,96,1000,-30887,8925,-22225,29592
104,92,1020,-3850,-27212,-24675,29686
72,60,1032,16450,-26775,-9975,29779
120,76,1036,21000,-15137,-26075,29873
96,80,1028,-3062,13825,27649,29967
124,88,1016,-5162,19075,-6125,30060
76,92,1024,5337,-11637,787,30154
108,100,1016,4987,12424,-3412,30247
84,112,1008,-6650,3062,13125,30341
84,80,1024,-525,-8750,5425,30435
76,100,1012,-350,-1662,-4812,30528
56,84,1012,-19862,3062,-3587,30622
64,96,1032,437,-10850,-7525,30715
64,68,1036,-5687,-4550,-262,30809
68,92,1036,4637,-4287,-4200,30903
68,96,1028,-4375,-437,-2975,30996
68,92,1008,-5950,-17325,-2537,31090
72,104,1012,-11025,-11462,-3762,31184
68,108,1024,-3587,-20650,6737,31277
92,96,1012,-5950,-29925,-8400,31371
52,84,1036,-19862,-18025,-23975,31464
72,72,1048,6825,699,26861,31558
100,76,1020,20825,14174,25636,31652
100,108,1056,-4199,-5339,-10676,31745
52,48,1132,-11460,-528,6032,31839
68,132,1092,-23354,5152,-17857,31932
256,316,908,24857,31402,-4298,32025
376,424,804,21965,-13306,5065,32119
228,444,812,-28178,-19951,-6220,32212
160,432,852,-14878,-3414,30177,32306
120,312,852,-32547,-29751,-1575,32493
408,464,860,-29569,-11643,-4019,32587
616,588,936,-29924,28354,13212,32681
268,364,1036,-30101,-25193,-5864,32774
192,556,892,24587,20920,-3150,32868
-92,816,824,-22753,11114,-31322,32961
52,448,808,-18992,-4639,-21436,33054
116,628,732,2265,-3768,9456,33148
296,24,752,6818,27215,-30708,33241
644,268,1020,26323,-31232,27210,33335
604,-56,1116,-32135,-323,-27057,33429
-432,-744,1320,-22934,10328,-17251,33522
-392,-516,1200,-15400,6481,13199,33616
-444,-236,1284,-21165,-29671,11102,33709
-144,44,824,-19855,-19079,7433,33802
8,144,880,-2360,16622,-20733,33896
424,336,680,-16462,32206,21690,33989
-12,-336,760,25267,-19419,-30100,34082
-12,-516,1048,30168,21714,5778,34176
-92,-848,1224,-1139,2982,12771,34269
-76,-976,1124,-17297,24248,-21251,34363
-948,840,788,-28853,29584,-15126,34457
-584,684,364,19498,21095,16979,34550
-488,452,196,-30484,17074,-19315,34644
-1344,-1240,860,-624,19140,6635,34737
-436,-912,964,-18543,11534,27379,34830
32,-816,948,18393,31493,13902,34924
28,-312,784,-18359,-13917,19851,35017
-196,32,1088,-6640,14958,-8765,35110
128,240,944,-19078,-20036,-18554,35204
-160,316,904,19940,30976,-22132,35297
-120,-76,736,-6301,-22746,-24232,35391
-560,-476,1008,-11108,-23101,-3494,35485
-260,-140,1036,11287,2275,-29218,35578
-316,-500,1040,-30885,-26164,12966,35672
-224,28,1108,-20736,-15842,24341,35765
-188,-456,1120,20392,-268,-27282,35858
-140,88,932,-8839,-20390,21620,35952
-144,-40,864,2887,20385,22409,36045
-176,-284,1048,-23446,5160,-30180,36138
-160,-240,1144,-20907,22657,-12332,36232
-20,-68,1016,5867,2532,8493,36325
152,-108,960,24242,-6389,1314,36418
48,204,952,-4992,3237,3844,36512
-212,312,1064,3496,3232,-19604,36605
32,84,944,25458,27298,31326,36699
68,-32,836,-29315,-13474,7354,36792
304,80,1076,15221,30201,-20911,36885
220,-16,1072,-2104,-30871,6732,36979
-396,-188,1184,4986,-18376,-30011,37072
-108,-36,876,-3678,4372,-12766,37165
-300,8,908,-16186,6991,21792,37259
-168,-220,1252,172,28607,-19949,37352
-280,-180,1108,-4204,19327,1756,37445
8,-4,872,-24154,18282,-13117,37632
120,-188,1028,-13204,-17239,-27558,37819
228,80,1052,-23621,-261,-20121,37912
56,100,676,6999,6304,-8571,38005
-316,84,744,-19428,-21699,-6999,38099
204,-216,1200,-13733,7777,-524,38192
128,-372,1164,7267,15132,22664,38285
288,108,868,15053,-32118,29670,38378
320,252,648,29137,25286,-21776,38471
-28,-296,1104,-7435,-3324,1756,38564
232,-444,1404,18897,-7090,10946,38657
176,-240,984,-16278,15925,-26857,38750
-56,-92,976,20911,28524,8926,38843
212,-280,1060,18461,24059,-5600,38936
232,-356,1160,-15747,21700,-27821,39029
400,-320,984,-21524,-30530,6647,39122
-136,-360,1084,-22044,-17226,-29226,39215
-304,-64,1024,-7168,30624,20902,39308
-360,344,764,-11901,-17499,-23718,39402
124,28,728,4633,23874,30193,39495
120,-208,1068,24760,26600,15315,39588
348,-232,1072,-26771,13560,-11197,39682
276,-220,1140,-26771,21175,32378,39775
240,-100,932,3767,-15137,-15744,39868
192,512,824,-16361,-3150,-13990,39962
276,152,960,-17237,17765,-7691,40055
172,-240,956,-18992,-26683,7351,40150
-196,-84,860,9793,25547,-3326,40245
-12,-388,1116,19419,11721,-3939,40339
372,-512,1172,32461,30799,-14260,40433
224,-536,1144,-15482,21878,24239,40528
4,-140,1128,-31319,21178,-21881,40622
-200,-20,1056,5343,-4550,-24068,40716
12,348,1004,-25372,-23892,-27217,40810
60,252,600,23012,-1403,31501,40904
72,132,696,-11551,-8143,2367,40998
508,-108,836,-18381,22926,-25807,41092
36,-280,1244,4458,16361,-14436,41186
300,-484,1324,-9185,31147,18289,41280
292,-336,1084,-10230,15835,-30707,41374
240,276,952,9189,-20039,-28429,41468
340,-12,820,-22572,13389,-12246,41562
4,8,816,-11899,30011,13306,41656
0,0,960,-30186,21347,19514,41750
196,-152,1076,-260,12686,-32022,41844
352,-224,1220,-6647,529,-31497,41938
136,-104,1148,31764,18465,-17405,42032
40,-56,1068,-4110,19601,28353,42126
-40,400,1064,-790,15137,10850,42220
260,372,772,-17684,30364,-27131,42314
104,136,688,32630,-18633,6821,42408
112,-52,1056,-19343,22576,-28699,42502
-72,-580,1328,-21872,-30540,-9710,42596
156,-448,1344,-23793,-4029,24939,42690
28,164,856,-9272,16101,9987,42878
-128,104,728,18989,6912,-30695,42972
-16,116,996,5247,13826,-26673,43066
-204,-264,1092,-27215,31675,6926,43160
-68,-36,980,-1490,-15665,13214,43254
96,-324,1152,14178,-24679,16453,43348
328,-188,1092,-24144,16975,17328,43442
148,-96,1068,10243,7962,-29662,43536
124,220,1088,-28257,10589,-29571,43630
44,324,960,-31408,6214,32025,43724
-108,360,648,-31936,16096,-15397,43817
260,380,516,17140,6564,10587,43911
376,76,812,-15673,-6474,-18461,44005
56,-244,1264,-7265,-7534,17850,44099
-80,-612,1620,-23011,-28096,28262,44193
188,-716,1452,-9966,-3940,21882,44287
304,116,828,-13383,31064,21009,44381
76,428,476,6033,-9101,19431,44475
360,164,396,-32385,29246,-15579,44569
1076,528,448,-31100,10429,-25725,44663
-828,-1680,1304,-29574,-15487,-11034,44757
-324,-792,1440,5091,-30017,17666,44851
-100,116,672,-3742,14697,12594,44945
-368,712,780,31854,16886,-26426,45039
-412,188,644,13816,-13479,-16972,45133
160,-24,756,13028,23094,-32019,45227
-236,-1028,1260,9704,-12768,-31500,45320
-108,-456,1248,-30797,6207,-8301,45414
152,-324,924,20743,21952,-1123,45508
284,-64,960,-25894,30275,-28685,45602
-124,-48,1040,-2097,-23271,3863,45696
-132,12,976,-5776,-5074,9981,45790
-216,-168,868,20910,-10328,-25190,45884
-212,-136,976,-4462,30971,-4538,45977
60,-344,1176,-4292,19686,20393,46071
136,-436,1148,3501,-8575,-14426,46165
-208,-300,1076,25296,8839,9279,46258
-88,180,876,-9529,16622,31850,46352
-28,428,904,-5689,-29139,-7006,46446
-148,68,860,-20040,-15051,-28964,46540
-152,-72,852,17236,-13915,-27904,46634
36,-312,1084,2451,32458,-3405,46728
-32,-280,1276,-23536,5155,-19419,46822
312,-184,1112,7087,23622,-11982,46915
224,-100,836,5340,-29664,95,47009
176,304,948,-13297,21608,25384,47103
28,-52,992,-17500,-26512,-14961,47290
200,28,872,19774,-5076,-27736,47384
188,-72,1068,86,-21526,-8049,47478
324,-264,1120,3678,-27036,25901,47571
244,0,1044,3765,-13383,12775,47665
-28,56,956,-3235,-14872,-11290,47759
-212,536,812,2797,11808,-2190,47853
224,220,792,11893,4114,17493,47946
360,-56,1356,-17414,-31149,-30272,48134
100,-240,1284,-31060,6735,-10851,48228
524,-24,764,-20561,-2622,-20740,48321
172,436,664,-445,-13379,-14267,48415
24,52,1136,-17153,22050,-10420,48509
-192,-404,1136,-5511,-32734,15926,48602
264,-72,956,-29744,-437,-6476,48695
436,-368,840,18460,31154,-20291,48789
1016,16,720,-30824,5195,432,48883
-364,-1332,1224,-31935,25651,-4890,48976
-628,-396,1248,-22126,-13210,7347,49070
-364,-200,1084,2730,9274,-15228,49164
-144,52,876,15320,-519,-2885,49257
-388,240,568,20474,-9536,4111,49351
-360,364,748,31054,6474,-22661,49445
-668,-200,836,-4728,13554,-27042,49539
-204,-380,1052,2539,5765,0,49632
-88,-472,1120,-1130,-21356,-12512,49726
16,-92,896,26609,11193,-13032,49820
224,648,1032,-8658,-14175,-11107,49913
-200,292,1044,-13039,2358,-24500,50006
-64,64,956,-28879,-4554,-9187,50100
88,-96,1064,-3767,13475,27647,50194
128,-544,1328,28881,-32546,-21267,50287
-136,-188,1196,12262,-6911,-14436,50380
-12,-36,1060,-13551,28440,-11374,50474
-12,148,728,-13469,27828,-27912,50568
-428,776,852,14087,22741,13208,50661
-208,400,560,79,32445,-27653,50754
460,460,752,-13137,-23715,1139,50848
152,-304,1124,20564,15744,-2540,50942
484,-256,1308,-11546,19861,-15754,51035
-56,104,980,4990,-26432,-6217,51128
212,236,600,-24684,17144,-30971,51222
548,320,712,29302,-21954,12511,51316
252,-184,1012,-11029,27126,19951,51409
20,-80,1080,26946,4199,-10064,51502
316,-112,1160,12686,-7874,15137,51596
452,-304,1200,9453,31679,22050,51689
140,-116,1120,-5423,-961,-28874,51782
104,16,980,28525,9100,-23624,51876
4,236,904,436,-9626,-25815,51970
136,284,784,-16714,25197,26951,52063
16,52,1048,-19337,-786,2546,52156
80,-316,1264,-18457,-2532,12432,52250
-24,-104,960,-24582,-3671,-6119,52343
24,136,636,10068,-11025,-957,52436
176,800,832,8224,-4465,-16173,52529
304,16,1116,-17590,9276,32209,52623
-212,-80,1160,24055,21265,-10141,52716
60,-16,1072,4376,-28961,-14604,52809
-16,-76,1076,31064,27999,26603,52903
160,-4,1044,3679,-20914,9714,52997
156,144,952,-16535,-3675,31240,53090
-248,748,812,29574,19865,-12426,53277
112,228,1048,-8839,29219,-24239,53370
20,-152,992,17932,25995,-29922,53463
-200,-312,1316,-28004,-14001,28614,53556
80,-472,1404,-10236,-28360,-22572,53650
396,-140,984,14268,25980,-8051,53743
256,-20,620,17243,10055,17758,53836
272,592,748,-2889,25021,26167,53930
392,504,848,-22318,-30275,28443,54023
316,-364,1264,25462,-30446,-6918,54116
348,-292,1164,-5944,-26600,-15229,54209
340,-76,1020,29314,28526,28955,54303
68,104,1036,-9539,28001,-537,54396
44,120,1040,-9365,10755,-21801,54489
204,44,860,3240,-13215,9177,54582
136,368,820,-12862,-20567,27116,54676
152,176,924,5333,22308,25363,54769
308,136,1080,-16979,15830,23348,54862
332,28,1048,8397,4371,-6663,54955
412,240,896,-26253,5423,518,55049
328,144,884,5247,-19425,6208,55142
224,212,976,16446,15399,-12342,55235
320,124,972,11722,-30450,-7617,55329
292,184,964,-11465,22137,11718,55422
224,152,992,7435,-5689,-28704,55515
340,140,980,-18289,15574,-15578,55608
284,124,980,14961,11811,7346,55702
272,116,984,30711,-21264,7608,55795
260,140,968,27474,-27651,20383,55888
336,188,948,7874,10674,11547,55981
316,152,944,-24414,3587,-9276,56075
284,120,972,-9276,-9537,-7089,56168
292,80,992,20824,19336,-14439,56261
308,108,1004,17149,3236,-18551,56354
332,104,832,-4200,26161,24411,56448
328,116,992,-16362,-3150,-25812,56541
308,112,992,-22837,-23187,-22312,56727
324,104,976,2450,-22225,-23450,56821
312,116,964,9362,-17412,-18550,56914
336,132,964,-5775,-6300,4550,57007
320,120,952,-14612,-6212,2975,57100
300,116,964,-30537,-22925,3150,57193
324,108,964,-20562,-5775,-8137,57286
304,104,984,6212,-26775,5512,57379
360,116,964,5075,11200,-4812,57472
300,112,960,-2187,-25287,-8925,57565
324,104,960,-7350,-23625,-27912,57659
316,112,980,-12512,32636,-21525,57753
352,112,952,-4812,-10237,-25375,57847
324,104,976,8050,-20387,-21787,57941
320,112,980,-262,-27562,-10675,58035
352,100,964,-4900,-1925,-28962,58129
304,120,964,5075,-26950,525,58223
332,120,952,1837,-7087,-18987,58317
312,124,956,-2187,-13300,-9362,58411
328,116,972,-3237,-14437,-9712,58600
332,108,960,2275,-22662,-9800,58694
328,128,968,-5687,-19862,-3762,58788
332,128,960,-6125,-15312,-9362,58882
340,120,964,-7525,-12600,-4812,58976
336,120,960,-14350,-15750,1925,59070
348,112,968,-7087,-7525,-14437,59164
324,128,956,-1487,-29750,4200,59258
348,124,956,-11375,3850,-4112,59352
328,104,984,-6825,-5775,3150,59446
320,116,960,-2800,-4987,-10062,59540
352,124,976,787,-22137,-13650,59634
332,124,960,6825,-11287,962,59728
332,124,960,-2800,-4550,12512,59822
332,116,956,-14175,-2187,-1137,59916
308,132,952,-14962,-15575,-6125,60010
356,120,968,-11637,-12600,-13212,60104
328,128,968,-13650,-9800,-12687,60198
356,116,968,-7525,1137,-2362,60292
308,108,960,-7175,10237,-6650,60386
324,124,948,4375,-14262,-1050,60480
316,120,968,-12512,4637,-17587,60574
328,116,952,-9100,-19075,-32461,60668
328,116,964,-21000,23100,-16886,60762
308,112,980,-13825,29224,9451,60856
304,84,968,8575,-13299,31064,60950
320,84,992,-15662,-6297,-29310,61044
260,80,996,20825,22578,13829,61137
256,68,996,-31061,26167,31856,61231
112,64,1032,5601,-23094,-25626,61325
112,60,1012,21353,-19685,-16609,61419
208,80,1016,22403,-6733,17169,61513
108,84,1016,-21172,-26943,8858,61607
-44,60,1040,-27210,9893,-20718,61701
-88,56,1032,-16274,23012,-4006,61794
