Here log for real horse accelerometer data. Accelerometer located on halter on the horse head,
between ears. Here 2 sets - 33 steps and 9 steps.
z - vertical axis, x - from left to right side of the horse, y - from head to tale. 
ax,ay,az - accelerometer data, gx,gy,gz - gyroscope data. ts - timestamp in milliseconds real gyroscope data multiplyed by 10 000
frequency - 10 Hz


Here link on youtube video  of this set 
https://www.youtube.com/watch?v=nfaMHzxl-Ik

----------------------------------------------------------------------------
alaska-33
ax;ay;az;gx;gy;gz;ts
-360,400,924,3582,32640,10154,24728
-532,-56,860,-6303,-8400,28965,24821
-360,140,1332,22923,-13389,-10319,24915
-220,52,1100,3940,18989,-4108,25008
-280,260,872,1053,32115,-5858,25101
-316,868,744,20126,-3235,-30014,25194
-212,496,640,-22312,-1664,28082,25287
-124,528,832,16796,26857,32636,25380
-228,-16,1168,-21621,-12075,10503,25473
-304,-260,1272,27650,-9450,-16272,25566
-224,4,1060,9890,3062,11028,25660
-120,232,1000,1317,-13037,-21082,25753
-112,732,944,13125,31065,-16269,25846
-252,412,764,14696,-12335,5696,25940
-256,0,852,-3420,20208,15842,26126
-104,-444,1396,7789,-26603,-14083,26220
-136,-8,1232,-30793,-3146,9453,26313
-256,124,1212,26253,16371,-1308,26406
-448,544,988,-20552,9892,-18111,26499
-316,300,664,31242,-8218,-24587,26592
-608,328,688,30271,7260,-962,26685
-288,-72,1052,-13306,-6824,29312,26778
-412,-412,1124,-9883,-7964,-965,26871
-288,52,1016,-29658,18375,3154,26964
-48,272,816,30193,-21786,-29137,27057
-132,836,720,12072,-14776,-16011,27150
-540,656,708,-26347,16634,-24061,27244
-764,168,600,-27571,-4196,-4728,27337
-800,-344,944,18982,28780,24859,27430
-192,28,1124,27656,-6040,-4635,27523
-500,228,1008,-23971,11029,26246,27618
-556,420,700,5687,23985,-7101,27712
-36,476,396,25977,-30179,-10671,27806
-920,408,612,-30030,8224,-18992,27900
-592,-756,1004,26068,27296,-25121,27994
-692,-552,1152,-2883,-4031,-30008,28088
-872,-344,992,30449,-28709,5277,28182
240,-124,672,-9705,-7426,28973,28370
-392,-208,524,5977,-26167,-13548,28464
884,1664,744,-10410,-14506,9695,28558
-468,-92,1020,-25557,-18178,-28645,28652
-1524,-436,1256,-20398,-24151,-8572,28746
-780,-316,936,2710,-7876,-251,28840
-892,-288,516,5348,-22926,6217,28934
-320,396,348,4382,20832,12502,29028
-1276,-52,152,10068,20635,18442,29122
-1856,1360,16,22026,20150,6380,29216
820,80,564,-8418,12457,16274,29310
900,-256,1048,21172,6643,19717,29404
1148,-760,1056,-7159,1694,-20220,29498
88,-308,1316,-10745,8504,19449,29592
-1876,224,432,-22929,-21390,-7248,29686
2040,-140,1072,-23889,-21605,-13729,29780
-392,-48,708,-16702,-8760,14098,29874
588,-136,1052,-7074,25810,11729,29968
428,-60,1196,-6546,-32021,6822,30062
88,56,1144,30204,-16540,-32639,30156
188,796,664,-30790,-12339,-19868,30250
160,480,676,-10926,349,9628,30344
-412,824,348,28617,-1683,29063,30438
1496,968,956,30893,11402,-23810,30532
156,372,516,-17499,-7070,15750,30626
140,728,680,-12256,25038,-13740,30720
-92,268,832,28257,-955,22135,30814
-88,352,1196,27472,26251,-14528,30908
-72,408,1228,7615,-21521,-28524,31002
-336,412,960,7357,-29928,5686,31096
-244,492,580,20481,27994,31580,31190
80,600,396,-21179,25191,-21957,31378
496,1000,496,6552,3074,-3318,31472
100,240,1020,5775,24249,12692,31566
-268,288,1432,29140,12254,5693,31660
-68,372,1068,16892,-6819,-15918,31754
116,588,596,30015,8145,-26763,31848
136,1288,372,7423,21888,24857,31942
-572,128,896,9266,-26502,9101,32035
-396,-40,1256,8832,353,28790,32129
-312,132,1404,15401,19775,-1569,32223
-152,176,1140,-8396,-9712,8232,32316
-36,408,692,19081,32460,-6471,32410
60,976,296,-5601,25287,-18546,32504
-36,816,448,-354,5862,-28176,32597
44,356,820,-4999,5244,-32194,32691
-144,-268,1296,6554,7087,25731,32785
176,-76,1368,-86,-3587,12257,32879
20,116,1152,-16271,-3847,-19855,32972
132,252,796,-6294,14793,-30268,33066
164,1060,672,-354,32210,9985,33160
-124,536,608,-28004,-691,21006,33253
-208,288,748,-13657,16543,22143,33347
-360,-84,900,-14102,15668,18375,33441
-68,-292,1532,-8572,15916,12695,33535
-80,100,1492,-12947,-13727,11554,33628
-404,24,1124,31943,24412,-28871,33722
-160,424,788,-21697,-11462,19340,33816
-152,572,536,22136,-3408,-28258,33909
-120,388,832,16791,15307,3507,34003
-520,-312,1336,5947,-28610,13046,34097
-44,12,1204,-18721,-25904,-32718,34190
88,-12,1048,25820,26772,-13643,34283
244,236,696,24599,28175,-4280,34377
224,1024,692,-5518,18467,-24052,34471
128,700,548,-10248,-5415,31417,34564
-268,292,748,-12177,23545,-29314,34658
-300,-356,1300,32546,20649,-27304,34752
-120,-188,1468,12870,19860,-9008,34845
-164,60,1188,-24312,-19078,-699,34939
100,296,824,-25362,23717,28876,35033
-68,636,384,-25722,-11636,13908,35126
-8,736,496,27118,23190,4286,35220
4,432,796,28426,13912,-31324,35314
-380,-172,1252,-6042,960,25111,35407
-100,-92,1396,-10672,26594,20915,35500
20,144,1160,29753,-19256,-4112,35594
172,272,856,31415,-12161,25293,35688
108,468,500,9799,12155,-31232,35781
184,628,596,-14273,-4636,17237,35875
120,-52,840,-14009,21346,-13043,35969
288,-444,1684,13834,12079,6997,36062
52,-76,1392,-4973,27481,-23536,36156
-84,456,1032,27660,8840,-27651,36250
-96,636,572,-10929,-25900,20121,36343
108,732,400,-9103,24854,4199,36436
-80,-52,1140,23794,-27993,-24758,36624
-316,24,1456,-29835,-27212,7357,36717
-136,236,1092,32201,6647,-26504,36811
164,240,644,-13555,31325,28449,36905
200,892,548,-4467,-5591,-18102,36998
-188,608,528,21952,-21607,22487,37091
-220,-56,952,7079,-32203,15578,37185
-28,-136,1520,-29050,2800,-22129,37279
100,-48,1300,-32460,-18452,17068,37372
-172,240,1052,-3410,-25894,8142,37465
-240,424,836,-18199,32112,-30797,37559
-164,384,644,3322,26251,18286,37653
44,-4,1060,22741,-18028,-28958,37839
-244,-308,1404,-14436,-24065,5167,37933
68,-32,1252,-4282,-31149,-4283,38027
64,180,1060,-20554,1926,-13207,38120
176,384,748,-16979,11817,-27030,38213
-4,544,556,12323,-6294,-13643,38307
-304,44,660,-8149,8485,27917,38401
-128,-476,1268,8487,7699,-27733,38494
68,-488,1532,-20202,-32368,14181,38587
-100,-28,1276,-27813,10417,-15394,38681
-60,212,952,11823,30456,-31758,38775
-160,480,456,14349,6654,-10146,38868
-120,908,368,16879,24760,-29397,38961
-60,488,728,13908,29224,-19854,39055
-36,-28,1372,25906,-13914,-29566,39149
-132,160,1112,-2096,-8483,26343,39242
-40,216,884,-32279,-28172,32029,39335
4,540,732,9889,-30533,22232,39429
16,316,560,10668,-28957,27043,39523
-268,-120,972,-12871,16890,14003,39616
-52,-280,1332,-8749,3,-6644,39709
-80,72,1260,-13644,-24405,-20905,39802
-260,352,1124,14004,-5160,14526,39896
-216,632,768,25995,12951,15229,39989
-196,480,488,-27124,-23011,15574,40082
-188,280,584,-12781,-14440,-18026,40175
-76,0,1112,32102,25104,7260,40269
-124,-212,1372,3237,-15406,-15839,40362
192,180,1244,18026,-8404,23625,40455
20,176,920,21965,-4551,16797,40548
96,832,688,-21525,5862,264,40642
20,436,580,-30367,-30974,8750,40735
-20,60,884,-12696,12510,-18987,40828
152,-332,1276,-20656,19336,-5337,40921
324,-252,1340,-27908,-6299,20478,41015
36,168,1084,-9097,28090,-26247,41108
-16,60,800,-25194,-21435,-13739,41201
-252,160,696,-28087,-14264,31143,41294
12,224,740,-13653,16008,-11026,41388
308,212,1012,-12520,-32639,-2362,41481
164,-216,1276,24583,22925,28699,41574
188,-92,1240,11903,-24583,5340,41667
48,192,584,21704,14001,9107,41854
-20,464,516,-31593,17150,1846,41947
-112,0,980,-1588,-2540,12953,42040
344,-240,1480,-15231,4550,30890,42134
372,-468,1580,-24227,-27643,22315,42227
-36,-48,1140,-7076,-15830,21968,42320
12,20,688,2901,3421,8931,42413
-88,768,408,17061,-22046,3764,42507
-276,548,820,32365,23800,-20469,42600
-88,68,1296,-19610,16011,24240,42693
-300,-680,1580,32470,-28273,-1485,42786
320,80,888,17948,-16711,3068,42880
152,192,484,10507,-26944,-24760,42973
48,936,492,-31331,-26246,-11194,43066
-128,740,848,26064,-1922,-27124,43159
-240,-184,1408,14174,18460,3771,43253
160,-72,1596,17682,14967,11996,43346
-48,-156,1200,23202,2106,-10060,43439
-28,312,668,28620,21265,15139,43532
-12,312,364,-14965,-7605,-12246,43626
-436,1276,540,-27135,7340,-796,43719
112,-64,1064,31757,16099,6392,43812
-168,248,1652,-29924,-16628,-18815,43905
124,-172,1280,-19504,15224,-31760,43998
156,148,568,-24666,-15921,-25462,44091
44,620,564,-10160,21794,12864,44184
-200,360,680,28335,6816,25810,44277
436,-368,1168,-6212,-1837,-1,44370
4,132,1216,-20304,-9625,18024,44463
100,-24,1336,-23883,-23537,-8926,44556
160,104,1020,15320,2978,29399,44649
12,132,644,8143,12779,-25464,44742
-260,1068,648,-26164,865,30182,44835
148,464,796,14426,-1053,19604,44928
656,28,1256,-22229,8677,28700,45021
-100,-108,1700,30023,-693,10678,45115
16,-280,1064,19094,-15302,12782,45209
116,72,340,11479,3954,14101,45303
-304,1096,112,-7366,1574,-14168,45397
-248,940,232,-29152,-5244,-2177,45491
-248,132,1132,23361,-20644,22931,45585
-408,60,1336,-8401,-23274,-1743,45679
-384,348,1336,20126,28258,-25719,45773
44,-60,1256,-32013,-6380,-25280,45867
-168,272,844,-18013,-5682,6834,45962
-68,580,540,14706,-3843,-12857,46056
-352,1000,496,-24248,8746,10058,46150
28,352,720,-5001,11807,-20208,46244
76,12,1228,-21098,-26693,17150,46338
96,-80,1540,14874,18285,4818,46432
48,224,1172,-16793,23190,12603,46526
-88,180,720,-430,-258,-11285,46620
24,464,516,-21867,-27555,7879,46714
-16,968,632,-9287,-25547,-18191,46808
s-208,216,908,-6920,22231,27217,46902
-92,64,1272,-18114,10580,23624,47090
-24,360,616,13392,-4544,-22662,47278
-268,584,600,25556,-4982,4725,47372
-348,640,752,24493,19332,-12954,47466
92,240,848,-30015,5418,-10758,47560
148,392,1312,14343,-1918,443,47654
-296,-140,1476,18026,14614,-14524,47748
96,300,1020,26607,-14528,25639,47842
20,280,596,-28955,-11460,19247,47936
52,872,620,23276,21000,-6732,48030
-72,444,760,-9543,29576,32376,48124
-256,136,1100,8224,20125,1400,48218
-84,308,1312,-5949,18455,18986,48312
364,184,1344,-31761,-12946,8489,48406
-136,200,796,-13643,25381,21262,48500
-124,424,404,28704,-25374,16626,48594
-288,1368,656,7862,-19165,-7970,48688
-4,-96,1108,11551,-26702,-30537,48782
424,632,1252,24236,3843,-2014,48875
268,172,1048,-5683,4987,24150,48969
308,412,900,21176,25025,-31501,49063
244,456,832,-21000,14092,-20306,49157
-48,440,716,-11728,-30540,27727,49251
132,296,696,-5250,-268,-8578,49344
244,604,980,21343,-13214,25893,49438
184,312,1028,14699,20125,-264,49532
92,492,932,9010,-16799,26247,49626
120,296,852,19861,8926,-11201,49719
180,264,992,-19512,-25371,15925,49812
-40,128,1004,-4985,-19510,17149,49906
-212,640,1028,-28440,-2629,-27653,50000
164,268,996,-23012,6300,-5161,50094
-56,276,872,22750,14349,-7353,50187
-184,448,900,6562,30088,-11560,50281
384,104,792,1668,-30371,-17329,50375
280,536,872,4199,-1229,-22315,50469
228,480,820,5074,11199,-25296,50562
16,472,852,28697,2883,-271,50655
220,500,836,18372,-25990,-28267,50749
240,508,872,-5865,-24851,-26428,50843
168,396,904,6911,-28000,2972,50937
124,412,900,-28437,21699,-3239,51030
164,424,876,5599,-10850,28611,51124
188,432,892,1311,9187,-11987,51218
184,404,920,-29487,-27736,29312,51312
204,428,896,24236,30626,-12336,51405
204,436,888,15047,24767,20831,51498
188,424,900,27471,268,-5768,51592
160,376,892,13472,-31230,30893,51686
44,316,904,1836,15931,-13468,51780
28,288,972,-10062,22665,4556,51873
0,308,1000,-24412,29226,4,51966
0,272,992,1575,-27125,30803,52060
68,288,984,27037,17936,29051,52154
132,280,968,-27035,-8661,20565,52248
128,368,896,11812,32376,14178,52341
64,312,988,16011,-17324,-17062,52529
108,304,960,7612,12687,28528,52623
80,292,944,6912,2100,-11899,52716
116,308,940,5862,18375,24062,52809
104,308,968,31236,21087,-26511,52903
128,272,964,9275,19687,-23449,52997
124,316,952,-11812,27562,24500,53091
96,300,940,1400,-14349,30975,53184
68,300,956,-19687,-5075,20125,53278
140,312,956,-12862,-9100,-10236,53372
132,308,960,-23975,-27824,-15837,53466

Stopped
Enter command>b alsk9

Starting measure, name: alsk9

ax;ay;az;gx;gy;gz;ts
-68,348,952,-6825,29750,-30361,81
-64,332,964,-4725,-32024,-30186,174
-64,340,948,-7000,-30011,32550,268
-64,328,948,-13037,-29224,-30974,362
-60,340,944,-7612,-27036,26250,456
-68,332,948,-8312,-32374,-30099,550
-64,352,944,-8050,-28261,-31936,643
-68,340,944,-10325,-32724,-27474,737
-52,324,948,-8925,31237,-21174,831
-64,348,948,-8750,31237,-25986,925
-60,344,952,-10937,-29136,-23274,1018
-64,336,940,-11375,-20036,-32635,1112
-40,336,948,10062,26339,12076,1206
-100,344,960,14000,25376,-6824,1300
-108,352,952,1487,-26511,-8836,1393
-72,344,948,-11637,-27386,-25461,1486
-64,340,944,-17587,-5249,-13561,1580
-104,352,960,-12337,5951,-3149,1674
-100,352,960,-3937,-17761,-11549,1768
-88,348,940,-6300,-29311,-19599,1861
-88,356,928,-14700,-30624,-17936,1955
-76,340,940,-18550,-29136,-25286,2049
-104,348,948,-22137,29750,-27561,2143
-96,336,948,-19250,12250,8662,2236
-152,340,980,-12775,28349,4986,2329
-52,336,960,-23537,31061,24587,2423
-96,336,944,-21175,28436,-15137,2517
-48,332,948,-16450,-27562,-5687,2611
-28,328,940,-15312,-11462,-787,2704
-32,320,960,-12775,-11375,12600,2798
-24,324,964,-13562,17500,26162,2892
-12,316,972,2800,-22224,-18286,2986
-32,324,960,11462,-4899,25287,3079
-36,348,948,5162,-5424,26862,3172
-52,344,952,-1312,-15049,28000,3266
-52,332,948,5250,-23886,-32724,3360
-48,340,944,-4200,-14261,-30799,3453
-52,336,944,-6475,-11724,-24499,3546
-68,336,952,-10500,-20649,-29574,3640
-60,340,952,-9975,28962,-19774,3734
-48,336,948,-7175,-27211,-20736,3827
-56,340,948,-14875,-22924,-22311,3920
-64,340,956,-16537,-29749,-26161,4014
-56,336,944,-15575,32375,-27036,4108
-56,336,960,-9537,-31936,-30186,4202
-64,332,944,-8837,21525,32725,4295
-60,336,944,-13737,21962,27562,4388
-52,336,952,-17500,32025,22575,4482
-56,336,952,-10412,-30624,-31149,4576
-80,336,952,-13737,31325,25900,4669
-56,332,948,-10500,29224,27650,4762
-52,320,940,-1662,-31061,-32024,4855
-60,340,940,-12687,-30274,29750,4949
-60,328,944,-7350,27737,-31061,5043
-68,352,956,-12337,25112,-30974,5136
-56,332,944,-16712,27037,-27299,5229
-48,328,948,-14437,32725,32112,5323
-60,328,940,-5687,25550,32112,5510
-52,332,940,-7962,31150,-26074,5603
-48,332,944,-12250,23975,-28786,5696
-56,324,960,-7612,27475,-26511,5790
-48,332,952,-6300,-21961,-30624,5884
-44,328,948,10412,-31411,-25636,5977
-44,328,976,24062,701,25987,6070
-44,320,952,18375,-7874,30887,6163
-68,360,948,-2975,-22574,-16624,6257
-60,348,940,-3675,-20999,-24849,6351
-56,352,936,-13562,-25986,-4636,6444
-64,332,956,-15400,-28874,-19161,6537
-68,340,964,-17850,-20911,-24499,6630
-56,344,936,-16975,-18461,-19161,6724
-68,348,924,-14437,-17411,-22486,6817
-84,400,988,-1925,13212,7089,6910
-128,292,996,4464,-22750,-25897,7003
16,392,932,-5510,31936,29488,7097
-52,436,836,-8924,24064,25551,7191
-128,472,888,30186,-18986,-31235,7284
-56,432,872,27999,18987,-25196,7377
-8,408,816,-24762,19775,4201,7470
